time,x,y,yaw,v_actual,v_cmd,e_y,e_psi,curvature_ref,delta_feedback,delta_feedforward,delta_cmd,lqr_k_y,lqr_k_psi,closest_idx,segment_idx,segment_t,compute_time_ms
1778841194.910192,-2.021375,-0.856856,1.634706,0.500000,0.500000,0.017483,0.012450,-0.847162,-0.057386,-0.218209,-0.275595,1.988996,1.816262,2,1,0.943257,4.309424
1778841194.914194,-2.021684,-0.851865,1.630482,0.500000,0.500000,0.017550,0.012013,-0.847516,-0.056725,-0.218295,-0.275020,1.988988,1.816258,2,2,0.068212,4.298914
1778841194.918195,-2.021684,-0.851865,1.630482,0.500000,0.500000,0.017550,0.012013,-0.847516,-0.056725,-0.218295,-0.275020,1.988988,1.816258,2,2,0.068212,4.256694
1778841194.922362,-2.021972,-0.846873,1.626258,0.500000,0.500000,0.017666,0.012031,-0.847863,-0.056977,-0.218380,-0.275358,1.988536,1.816010,2,2,0.207970,4.125001
1778841194.926193,-2.021972,-0.846873,1.626258,0.500000,0.500000,0.017666,0.012031,-0.847863,-0.057000,-0.218380,-0.275380,1.989454,1.816514,2,2,0.207970,4.126490
1778841194.930192,-2.021972,-0.846873,1.626258,0.500000,0.500000,0.017666,0.012031,-0.847863,-0.056989,-0.218380,-0.275369,1.988998,1.816263,2,2,0.207970,4.196349
1778841194.934152,-2.022238,-0.841880,1.622034,0.500000,0.500000,0.017760,0.012050,-0.848209,-0.057212,-0.218465,-0.275677,1.989102,1.816321,2,2,0.347741,4.207557
1778841194.938193,-2.022238,-0.841880,1.622034,0.500000,0.500000,0.017760,0.012050,-0.848209,-0.057207,-0.218465,-0.275672,1.988880,1.816198,2,2,0.347741,4.165907
1778841194.942353,-2.022484,-0.836887,1.617811,0.500000,0.500000,0.017833,0.012069,-0.848556,-0.057378,-0.218550,-0.275929,1.988553,1.816019,2,2,0.487521,4.241330
1778841194.950195,-2.022484,-0.836887,1.617811,0.500000,0.500000,0.017833,0.012069,-0.848556,-0.057132,-0.218550,-0.275682,1.978477,1.810475,2,2,0.487521,4.196287
1778841194.954201,-2.022708,-0.831892,1.613587,0.500000,0.500000,0.017884,0.012088,-0.848903,-0.057525,-0.218635,-0.276160,1.988977,1.816252,3,2,0.627309,4.197292
1778841194.958192,-2.022708,-0.831892,1.613587,0.500000,0.500000,0.017884,0.012088,-0.848903,-0.057526,-0.218635,-0.276161,1.989017,1.816274,3,2,0.627309,4.183242
1778841194.962353,-2.022911,-0.826896,1.609363,0.500000,0.500000,0.017914,0.012107,-0.849250,-0.057610,-0.218720,-0.276330,1.988553,1.816019,3,2,0.767102,4.190287
1778841194.966192,-2.022911,-0.826896,1.609363,0.500000,0.500000,0.017914,0.012107,-0.849250,-0.057631,-0.218720,-0.276352,1.989432,1.816502,3,2,0.767102,4.205491
1778841194.970191,-2.022911,-0.826896,1.609363,0.500000,0.500000,0.017914,0.012107,-0.849250,-0.057621,-0.218720,-0.276341,1.988996,1.816262,3,2,0.767102,4.174806
1778841194.974192,-2.023093,-0.821899,1.605139,0.500000,0.500000,0.017922,0.012126,-0.849597,-0.057672,-0.218805,-0.276477,1.988990,1.816259,3,2,0.906897,4.195891
1778841194.978192,-2.023093,-0.821899,1.605139,0.500000,0.500000,0.017922,0.012126,-0.849597,-0.057672,-0.218805,-0.276477,1.988992,1.816260,3,2,0.906897,4.214688
1778841194.982355,-2.023255,-0.816902,1.600915,0.500000,0.500000,0.017953,0.011685,-0.849883,-0.056921,-0.218875,-0.275796,1.988547,1.816015,3,3,0.031450,4.215861
1778841194.986195,-2.023255,-0.816902,1.600915,0.500000,0.500000,0.017953,0.011685,-0.849883,-0.056943,-0.218875,-0.275818,1.989433,1.816502,3,3,0.031450,4.251851
1778841194.994193,-2.023395,-0.811904,1.596692,0.500000,0.500000,0.018073,0.011714,-0.850128,-0.056954,-0.218935,-0.275889,1.978050,1.810239,3,3,0.171208,4.196102
1778841194.998192,-2.023395,-0.811904,1.596692,0.500000,0.500000,0.018073,0.011714,-0.850128,-0.057222,-0.218935,-0.276158,1.988996,1.816262,3,3,0.171208,4.249815
1778841195.002356,-2.023514,-0.806905,1.592468,0.500000,0.500000,0.018171,0.011743,-0.850373,-0.057461,-0.218995,-0.276456,1.988544,1.816013,3,3,0.310979,4.211989
1778841195.006192,-2.023514,-0.806905,1.592468,0.500000,0.500000,0.018171,0.011743,-0.850373,-0.057483,-0.218995,-0.276478,1.989442,1.816507,3,3,0.310979,4.286962
1778841195.010191,-2.023514,-0.806905,1.592468,0.500000,0.500000,0.018171,0.011743,-0.850373,-0.057472,-0.218995,-0.276467,1.988996,1.816262,3,3,0.310979,4.251293
1778841195.014193,-2.023611,-0.801906,1.588244,0.500000,0.500000,0.018248,0.011773,-0.850618,-0.057678,-0.219055,-0.276733,1.988988,1.816258,3,3,0.450760,4.278172
1778841195.018192,-2.023611,-0.801906,1.588244,0.500000,0.500000,0.018248,0.011773,-0.850618,-0.057678,-0.219055,-0.276733,1.988997,1.816263,3,3,0.450760,4.194042
1778841195.022353,-2.023688,-0.796907,1.584020,0.500000,0.500000,0.018304,0.011802,-0.850863,-0.057832,-0.219115,-0.276947,1.988550,1.816017,4,3,0.590549,4.243053
1778841195.026193,-2.023688,-0.796907,1.584020,0.500000,0.500000,0.018304,0.011802,-0.850863,-0.057854,-0.219115,-0.276969,1.989433,1.816503,4,3,0.590549,4.204165
1778841195.034193,-2.023744,-0.791907,1.579797,0.500000,0.500000,0.018338,0.011832,-0.851108,-0.057693,-0.219175,-0.276868,1.978045,1.810237,4,3,0.730343,4.087943
1778841195.038192,-2.023744,-0.791907,1.579797,0.500000,0.500000,0.018338,0.011832,-0.851108,-0.057965,-0.219175,-0.277140,1.988996,1.816262,4,3,0.730343,4.149058
1778841195.042362,-2.023778,-0.786907,1.575573,0.500000,0.500000,0.018351,0.011862,-0.851353,-0.058033,-0.219235,-0.277268,1.988525,1.816003,4,3,0.870140,4.145866
1778841195.046195,-2.023778,-0.786907,1.575573,0.500000,0.500000,0.018351,0.011862,-0.851353,-0.058056,-0.219235,-0.277291,1.989452,1.816513,4,3,0.870140,4.147762
1778841195.050192,-2.023778,-0.786907,1.575573,0.500000,0.500000,0.018351,0.011862,-0.851353,-0.058045,-0.219235,-0.277280,1.989001,1.816265,4,3,0.870140,4.152496
1778841195.054193,-2.023791,-0.781907,1.571349,0.500000,0.500000,0.018348,0.011590,-0.851580,-0.057543,-0.219291,-0.276834,1.988990,1.816259,4,3,1.000000,4.117516
1778841195.058192,-2.023791,-0.781907,1.571349,0.500000,0.500000,0.018348,0.011590,-0.851580,-0.057543,-0.219291,-0.276834,1.988996,1.816262,4,3,1.000000,4.117072
1778841195.062346,-2.023784,-0.776907,1.567125,0.500000,0.500000,0.018469,0.011452,-0.851723,-0.057525,-0.219326,-0.276850,1.988570,1.816028,4,4,0.134068,4.111944
1778841195.066193,-2.023784,-0.776907,1.567125,0.500000,0.500000,0.018469,0.011452,-0.851723,-0.057546,-0.219326,-0.276871,1.989412,1.816491,4,4,0.134068,4.115100
1778841195.070193,-2.023784,-0.776907,1.567125,0.500000,0.500000,0.018469,0.011452,-0.851723,-0.057535,-0.219326,-0.276861,1.988994,1.816261,4,4,0.134068,4.135233
1778841195.074193,-2.023755,-0.771907,1.562901,0.500000,0.500000,0.018572,0.011488,-0.851872,-0.057805,-0.219362,-0.277167,1.988992,1.816260,4,4,0.273838,4.134477
1778841195.078196,-2.023755,-0.771907,1.562901,0.500000,0.500000,0.018572,0.011488,-0.851872,-0.057805,-0.219362,-0.277167,1.988984,1.816256,4,4,0.273838,4.275083
1778841195.082365,-2.023705,-0.766907,1.558678,0.500000,0.500000,0.018654,0.011524,-0.852020,-0.058023,-0.219399,-0.277421,1.988530,1.816006,4,4,0.413619,4.120491
1778841195.090192,-2.023705,-0.766907,1.558678,0.500000,0.500000,0.018654,0.011524,-0.852020,-0.057772,-0.219399,-0.277171,1.978516,1.810496,4,4,0.413619,4.123103
1778841195.094193,-2.023633,-0.761908,1.554454,0.500000,0.500000,0.018714,0.011561,-0.852169,-0.058220,-0.219435,-0.277655,1.988991,1.816259,5,4,0.553407,4.131652
1778841195.098193,-2.023633,-0.761908,1.554454,0.500000,0.500000,0.018714,0.011561,-0.852169,-0.058220,-0.219435,-0.277655,1.988993,1.816261,5,4,0.553407,4.106429
1778841195.102352,-2.023541,-0.756909,1.550230,0.500000,0.500000,0.018753,0.011598,-0.852318,-0.058354,-0.219471,-0.277825,1.988557,1.816021,5,4,0.693202,4.132128
1778841195.106192,-2.023541,-0.756909,1.550230,0.500000,0.500000,0.018753,0.011598,-0.852318,-0.058376,-0.219471,-0.277847,1.989433,1.816502,5,4,0.693202,4.174040
1778841195.110192,-2.023541,-0.756909,1.550230,0.500000,0.500000,0.018753,0.011598,-0.852318,-0.058365,-0.219471,-0.277836,1.988991,1.816259,5,4,0.693202,4.097411
1778841195.114172,-2.023428,-0.751910,1.546006,0.500000,0.500000,0.018770,0.011635,-0.852466,-0.058467,-0.219508,-0.277975,1.989049,1.816292,5,4,0.833000,4.163560
1778841195.118194,-2.023428,-0.751910,1.546006,0.500000,0.500000,0.018770,0.011635,-0.852466,-0.058464,-0.219508,-0.277972,1.988932,1.816227,5,4,0.833000,4.122032
1778841195.122354,-2.023293,-0.746912,1.541783,0.500000,0.500000,0.018766,0.011672,-0.852615,-0.058514,-0.219544,-0.278058,1.988553,1.816019,5,4,0.972799,4.138022
1778841195.126193,-2.023293,-0.746912,1.541783,0.500000,0.500000,0.018766,0.011672,-0.852615,-0.058536,-0.219544,-0.278080,1.989435,1.816504,5,4,0.972799,4.144412
1778841195.130194,-2.023293,-0.746912,1.541783,0.500000,0.500000,0.018766,0.011672,-0.852615,-0.058525,-0.219544,-0.278069,1.988990,1.816259,5,4,0.972799,4.241033
1778841195.134194,-2.023138,-0.741914,1.537559,0.500000,0.500000,0.018856,0.011223,-0.852685,-0.057888,-0.219561,-0.277449,1.988993,1.816261,5,5,0.096565,4.103269
1778841195.142365,-2.022961,-0.736917,1.533335,0.500000,0.500000,0.018964,0.011262,-0.852743,-0.057888,-0.219576,-0.277464,1.977578,1.809979,5,5,0.236332,4.115943
1778841195.146194,-2.022961,-0.736917,1.533335,0.500000,0.500000,0.018964,0.011262,-0.852743,-0.058187,-0.219576,-0.277763,1.989462,1.816518,5,5,0.236332,4.124706
1778841195.150193,-2.022961,-0.736917,1.533335,0.500000,0.500000,0.018964,0.011262,-0.852743,-0.058176,-0.219576,-0.277751,1.988997,1.816263,5,5,0.236332,4.107494
1778841195.154194,-2.022763,-0.731921,1.529111,0.500000,0.500000,0.019051,0.011302,-0.852802,-0.058420,-0.219590,-0.278009,1.988990,1.816259,5,5,0.376111,4.215745
1778841195.158192,-2.022763,-0.731921,1.529111,0.500000,0.500000,0.019051,0.011302,-0.852802,-0.058420,-0.219590,-0.278010,1.988998,1.816263,5,5,0.376111,4.170616
1778841195.162362,-2.022544,-0.726926,1.524887,0.500000,0.500000,0.019116,0.011343,-0.852861,-0.058611,-0.219604,-0.278215,1.988525,1.816003,6,5,0.515899,4.154687
1778841195.166153,-2.022544,-0.726926,1.524887,0.500000,0.500000,0.019116,0.011343,-0.852861,-0.058637,-0.219604,-0.278241,1.989568,1.816577,6,5,0.515899,4.238918
